"DNI";"MATRICULA";"FECHA_VENTA";"NUMERO";"IMPUESTO"
"50534475787";"00236";"2015-09-17";19387;0.1
"1471156710";"00235";"2015-09-17";19388;0.1
"7771579779";"00235";"2015-09-17";19389;0.1
"5840119709";"00235";"2015-09-17";19390;0.12
"5648641702";"00237";"2015-09-17";19391;0.12
"5576228758";"00236";"2015-09-17";19392;0.1
"5576228758";"00236";"2015-09-17";19393;0.12
"492472718";"00236";"2015-09-17";19394;0.1
"9283760794";"00237";"2015-09-17";19395;0.1
"5648641702";"00235";"2015-09-17";19396;0.1
"8719655770";"00235";"2015-09-17";19397;0.12
"2600586709";"00235";"2015-09-17";19398;0.12
"19290992743";"00237";"2015-09-17";19399;0.12
"8719655770";"00235";"2015-09-17";19400;0.12
"5648641702";"00236";"2015-09-17";19401;0.1
"19290992743";"00237";"2015-09-17";19402;0.1
"19290992743";"00236";"2015-09-17";19403;0.12
"8719655770";"00237";"2015-09-17";19404;0.1
"19290992743";"00236";"2015-09-17";19405;0.1
"492472718";"00237";"2015-09-17";19406;0.1
"1471156710";"00237";"2015-09-17";19407;0.12
"2600586709";"00236";"2015-09-17";19408;0.1
"5648641702";"00235";"2015-09-17";19409;0.12
"5840119709";"00235";"2015-09-17";19410;0.1
"2600586709";"00236";"2015-09-17";19411;0.1
"19290992743";"00237";"2015-09-17";19412;0.1
"19290992743";"00236";"2015-09-17";19413;0.12
"8719655770";"00235";"2015-09-17";19414;0.1
"8502682733";"00237";"2015-09-17";19415;0.1
"94387575700";"00237";"2015-09-17";19416;0.12
"5576228758";"00237";"2015-09-17";19417;0.1
"50534475787";"00236";"2015-09-17";19418;0.1
"8502682733";"00237";"2015-09-17";19419;0.1
"5576228758";"00237";"2015-09-17";19420;0.12
"8502682733";"00236";"2015-09-17";19421;0.12
"8502682733";"00237";"2015-09-18";19422;0.12
"3623344710";"00236";"2015-09-18";19423;0.12
"5840119709";"00236";"2015-09-18";19424;0.1
"1471156710";"00235";"2015-09-18";19425;0.1
"1471156710";"00236";"2015-09-18";19426;0.1
"1471156710";"00237";"2015-09-18";19427;0.1
"5648641702";"00235";"2015-09-18";19428;0.1
"492472718";"00235";"2015-09-18";19429;0.12
"19290992743";"00237";"2015-09-18";19430;0.12
"492472718";"00235";"2015-09-18";19431;0.1
"19290992743";"00235";"2015-09-18";19432;0.12
"2600586709";"00235";"2015-09-18";19433;0.12
"3623344710";"00236";"2015-09-18";19434;0.1
"2600586709";"00237";"2015-09-18";19435;0.12
"3623344710";"00237";"2015-09-18";19436;0.1
"492472718";"00237";"2015-09-18";19437;0.1
"19290992743";"00235";"2015-09-18";19438;0.1
"94387575700";"00235";"2015-09-18";19439;0.1
"1471156710";"00236";"2015-09-18";19440;0.12
"50534475787";"00237";"2015-09-18";19441;0.1
"3623344710";"00236";"2015-09-18";19442;0.12
"1471156710";"00236";"2015-09-18";19443;0.12
"492472718";"00235";"2015-09-18";19444;0.1
"19290992743";"00236";"2015-09-18";19445;0.12
"8502682733";"00235";"2015-09-18";19446;0.12
"2600586709";"00236";"2015-09-18";19447;0.12
"492472718";"00237";"2015-09-18";19448;0.12
"9283760794";"00237";"2015-09-18";19449;0.12
"492472718";"00236";"2015-09-18";19450;0.1
"9283760794";"00235";"2015-09-18";19451;0.1
"5576228758";"00235";"2015-09-18";19452;0.12
"94387575700";"00235";"2015-09-18";19453;0.12
"492472718";"00237";"2015-09-18";19454;0.12
"9283760794";"00236";"2015-09-18";19455;0.1
"19290992743";"00236";"2015-09-18";19456;0.12
"50534475787";"00235";"2015-09-18";19457;0.1
"8719655770";"00237";"2015-09-18";19458;0.12
"5648641702";"00236";"2015-09-18";19459;0.12
"1471156710";"00236";"2015-09-18";19460;0.12
"5648641702";"00237";"2015-09-18";19461;0.12
"8719655770";"00236";"2015-09-18";19462;0.12
"1471156710";"00235";"2015-09-18";19463;0.1
"5648641702";"00237";"2015-09-18";19464;0.12
"5840119709";"00235";"2015-09-18";19465;0.12
"8719655770";"00235";"2015-09-18";19466;0.1
"7771579779";"00236";"2015-09-18";19467;0.12
"94387575700";"00236";"2015-09-18";19468;0.12
"9283760794";"00236";"2015-09-18";19469;0.12
"9283760794";"00236";"2015-09-18";19470;0.1
"2600586709";"00236";"2015-09-18";19471;0.1
"492472718";"00235";"2015-09-18";19472;0.1
"1471156710";"00237";"2015-09-18";19473;0.12
"50534475787";"00235";"2015-09-18";19474;0.1
"492472718";"00235";"2015-09-18";19475;0.1
"1471156710";"00236";"2015-09-18";19476;0.1
"8719655770";"00235";"2015-09-18";19477;0.1
"50534475787";"00237";"2015-09-18";19478;0.1
"5840119709";"00235";"2015-09-18";19479;0.12
"5840119709";"00236";"2015-09-18";19480;0.1
"7771579779";"00237";"2015-09-18";19481;0.1
"5648641702";"00235";"2015-09-18";19482;0.12
"1471156710";"00235";"2015-09-18";19483;0.12
"5840119709";"00237";"2015-09-18";19484;0.12
"94387575700";"00237";"2015-09-18";19485;0.1
"94387575700";"00236";"2015-09-18";19486;0.1
"5840119709";"00237";"2015-09-18";19487;0.12
"5840119709";"00237";"2015-09-18";19488;0.12
"5576228758";"00235";"2015-09-18";19489;0.12
"5840119709";"00235";"2015-09-18";19490;0.12
"5840119709";"00236";"2015-09-18";19491;0.12
"7771579779";"00235";"2015-09-18";19492;0.12
"7771579779";"00236";"2015-09-18";19493;0.1
"9283760794";"00237";"2015-09-18";19494;0.1
"2600586709";"00237";"2015-09-18";19495;0.1
"50534475787";"00235";"2015-09-18";19496;0.12
"3623344710";"00235";"2015-09-18";19497;0.1
"492472718";"00235";"2015-09-18";19498;0.12
"492472718";"00237";"2015-09-18";19499;0.12
"9283760794";"00235";"2015-09-18";19500;0.1
"492472718";"00237";"2015-09-18";19501;0.1
"8719655770";"00236";"2015-09-18";19502;0.1
"94387575700";"00236";"2015-09-19";19503;0.12
"50534475787";"00236";"2015-09-19";19504;0.12
"50534475787";"00237";"2015-09-19";19505;0.12
"8502682733";"00237";"2015-09-19";19506;0.1
"7771579779";"00236";"2015-09-19";19507;0.1
"94387575700";"00236";"2015-09-19";19508;0.1
"94387575700";"00235";"2015-09-19";19509;0.12
"19290992743";"00237";"2015-09-19";19510;0.1
"5840119709";"00235";"2015-09-19";19511;0.1
"8719655770";"00236";"2015-09-19";19512;0.1
"1471156710";"00235";"2015-09-19";19513;0.1
"9283760794";"00237";"2015-09-19";19514;0.1
"50534475787";"00237";"2015-09-19";19515;0.1
"8719655770";"00237";"2015-09-19";19516;0.1
"5648641702";"00236";"2015-09-19";19517;0.12
"2600586709";"00237";"2015-09-19";19518;0.1
"5840119709";"00237";"2015-09-19";19519;0.1
"2600586709";"00237";"2015-09-19";19520;0.12
"7771579779";"00237";"2015-09-19";19521;0.12
"8502682733";"00236";"2015-09-19";19522;0.1
"8502682733";"00237";"2015-09-19";19523;0.12
"8502682733";"00235";"2015-09-19";19524;0.1
"3623344710";"00237";"2015-09-19";19525;0.12
"2600586709";"00236";"2015-09-19";19526;0.1
"5840119709";"00235";"2015-09-19";19527;0.1
"9283760794";"00236";"2015-09-19";19528;0.12
"492472718";"00237";"2015-09-19";19529;0.1
"5840119709";"00236";"2015-09-19";19530;0.12
"1471156710";"00235";"2015-09-19";19531;0.12
"50534475787";"00236";"2015-09-19";19532;0.12
"94387575700";"00237";"2015-09-19";19533;0.1
"94387575700";"00237";"2015-09-19";19534;0.1
"5576228758";"00237";"2015-09-19";19535;0.1
"8502682733";"00235";"2015-09-19";19536;0.1
"1471156710";"00235";"2015-09-19";19537;0.12
"5648641702";"00237";"2015-09-19";19538;0.1
"19290992743";"00236";"2015-09-19";19539;0.12
"8719655770";"00236";"2015-09-19";19540;0.1
"5648641702";"00237";"2015-09-19";19541;0.12
"50534475787";"00237";"2015-09-19";19542;0.1
"5576228758";"00235";"2015-09-19";19543;0.12
"8719655770";"00237";"2015-09-19";19544;0.12
"2600586709";"00236";"2015-09-19";19545;0.1
"8502682733";"00235";"2015-09-19";19546;0.12
"492472718";"00236";"2015-09-19";19547;0.1
"1471156710";"00236";"2015-09-19";19548;0.12
"5648641702";"00235";"2015-09-19";19549;0.12
"19290992743";"00235";"2015-09-19";19550;0.12
"7771579779";"00236";"2015-09-19";19551;0.12
"5648641702";"00237";"2015-09-19";19552;0.12
"492472718";"00235";"2015-09-19";19553;0.12
"5648641702";"00237";"2015-09-19";19554;0.1
"7771579779";"00235";"2015-09-19";19555;0.12
"2600586709";"00236";"2015-09-19";19556;0.1
"5840119709";"00236";"2015-09-19";19557;0.12
"5576228758";"00237";"2015-09-19";19558;0.1
"5648641702";"00236";"2015-09-19";19559;0.1
"9283760794";"00236";"2015-09-19";19560;0.12
"5840119709";"00236";"2015-09-19";19561;0.1
"2600586709";"00236";"2015-09-19";19562;0.12
"50534475787";"00236";"2015-09-19";19563;0.1
"5840119709";"00236";"2015-09-19";19564;0.1
"5576228758";"00236";"2015-09-20";19565;0.1
"5576228758";"00235";"2015-09-20";19566;0.12
"2600586709";"00236";"2015-09-20";19567;0.12
"94387575700";"00235";"2015-09-20";19568;0.1
"19290992743";"00237";"2015-09-20";19569;0.12
"5576228758";"00236";"2015-09-20";19570;0.1
"5648641702";"00235";"2015-09-20";19571;0.1
"50534475787";"00237";"2015-09-20";19572;0.12
"8502682733";"00236";"2015-09-20";19573;0.12
"492472718";"00235";"2015-09-20";19574;0.1
"2600586709";"00237";"2015-09-20";19575;0.12
"5648641702";"00237";"2015-09-20";19576;0.12
"50534475787";"00236";"2015-09-20";19577;0.12
"9283760794";"00237";"2015-09-20";19578;0.1
"5840119709";"00237";"2015-09-20";19579;0.12
"50534475787";"00236";"2015-09-20";19580;0.1
"8502682733";"00235";"2015-09-20";19581;0.1
"492472718";"00235";"2015-09-20";19582;0.1
"9283760794";"00235";"2015-09-20";19583;0.12
"8502682733";"00237";"2015-09-20";19584;0.1
"8502682733";"00235";"2015-09-20";19585;0.12
"8719655770";"00235";"2015-09-20";19586;0.12
"5576228758";"00237";"2015-09-20";19587;0.12
"94387575700";"00236";"2015-09-20";19588;0.12
"8502682733";"00235";"2015-09-20";19589;0.1
"1471156710";"00235";"2015-09-20";19590;0.12
"7771579779";"00236";"2015-09-20";19591;0.1
"1471156710";"00237";"2015-09-20";19592;0.12
"19290992743";"00237";"2015-09-20";19593;0.12
"50534475787";"00237";"2015-09-20";19594;0.12
"9283760794";"00236";"2015-09-20";19595;0.1
"7771579779";"00237";"2015-09-20";19596;0.12
"1471156710";"00237";"2015-09-20";19597;0.12
"3623344710";"00237";"2015-09-20";19598;0.1
"2600586709";"00235";"2015-09-20";19599;0.1
"3623344710";"00237";"2015-09-20";19600;0.12
"9283760794";"00236";"2015-09-20";19601;0.1
"5840119709";"00236";"2015-09-20";19602;0.12
"8502682733";"00235";"2015-09-20";19603;0.12
"5648641702";"00237";"2015-09-20";19604;0.12
"5576228758";"00237";"2015-09-20";19605;0.1
"94387575700";"00235";"2015-09-20";19606;0.1
"94387575700";"00236";"2015-09-20";19607;0.12
"1471156710";"00236";"2015-09-20";19608;0.1
"7771579779";"00236";"2015-09-20";19609;0.1
"5576228758";"00237";"2015-09-20";19610;0.1
"8502682733";"00235";"2015-09-20";19611;0.1
"2600586709";"00236";"2015-09-20";19612;0.12
"9283760794";"00235";"2015-09-20";19613;0.1
"492472718";"00236";"2015-09-20";19614;0.12
"9283760794";"00237";"2015-09-20";19615;0.1
"1471156710";"00236";"2015-09-20";19616;0.1
"5576228758";"00236";"2015-09-20";19617;0.12
"8502682733";"00235";"2015-09-20";19618;0.1
"8502682733";"00235";"2015-09-20";19619;0.12
"50534475787";"00235";"2015-09-20";19620;0.1
"19290992743";"00237";"2015-09-20";19621;0.12
"5840119709";"00237";"2015-09-20";19622;0.1
"94387575700";"00235";"2015-09-20";19623;0.12
"492472718";"00237";"2015-09-20";19624;0.12
"94387575700";"00237";"2015-09-20";19625;0.1
"8502682733";"00236";"2015-09-20";19626;0.12
"19290992743";"00235";"2015-09-20";19627;0.1
"94387575700";"00235";"2015-09-20";19628;0.1
"8719655770";"00237";"2015-09-20";19629;0.12
"5648641702";"00236";"2015-09-20";19630;0.1
"5648641702";"00237";"2015-09-20";19631;0.1
"5576228758";"00236";"2015-09-20";19632;0.12
"9283760794";"00235";"2015-09-20";19633;0.12
"7771579779";"00236";"2015-09-21";19634;0.1
"50534475787";"00235";"2015-09-21";19635;0.1
"94387575700";"00235";"2015-09-21";19636;0.1
"50534475787";"00235";"2015-09-21";19637;0.12
"5576228758";"00236";"2015-09-21";19638;0.1
"3623344710";"00235";"2015-09-21";19639;0.12
"1471156710";"00237";"2015-09-21";19640;0.1
"9283760794";"00237";"2015-09-21";19641;0.12
"3623344710";"00237";"2015-09-21";19642;0.12
"5840119709";"00237";"2015-09-21";19643;0.12
"19290992743";"00235";"2015-09-21";19644;0.1
"1471156710";"00237";"2015-09-21";19645;0.1
"19290992743";"00237";"2015-09-21";19646;0.12
"94387575700";"00235";"2015-09-21";19647;0.1
"9283760794";"00237";"2015-09-21";19648;0.1
"7771579779";"00236";"2015-09-21";19649;0.12
"50534475787";"00237";"2015-09-21";19650;0.12
"5648641702";"00236";"2015-09-21";19651;0.1
"8502682733";"00235";"2015-09-21";19652;0.12
"9283760794";"00236";"2015-09-21";19653;0.1
"492472718";"00235";"2015-09-21";19654;0.12
"492472718";"00235";"2015-09-21";19655;0.12
"7771579779";"00236";"2015-09-21";19656;0.12
"2600586709";"00236";"2015-09-21";19657;0.1
"5576228758";"00237";"2015-09-21";19658;0.12
"94387575700";"00236";"2015-09-21";19659;0.1
"19290992743";"00236";"2015-09-21";19660;0.12
"9283760794";"00236";"2015-09-21";19661;0.1
"8719655770";"00236";"2015-09-21";19662;0.1
"94387575700";"00237";"2015-09-21";19663;0.12
"3623344710";"00235";"2015-09-21";19664;0.1
"3623344710";"00236";"2015-09-21";19665;0.1
"2600586709";"00236";"2015-09-21";19666;0.12
"19290992743";"00237";"2015-09-21";19667;0.1
"8719655770";"00236";"2015-09-21";19668;0.1
"19290992743";"00237";"2015-09-21";19669;0.1
"5840119709";"00236";"2015-09-21";19670;0.1
"5648641702";"00236";"2015-09-21";19671;0.12
"1471156710";"00237";"2015-09-21";19672;0.12
"5576228758";"00237";"2015-09-21";19673;0.12
"94387575700";"00236";"2015-09-21";19674;0.1
"5648641702";"00235";"2015-09-21";19675;0.1
"1471156710";"00236";"2015-09-21";19676;0.1
"7771579779";"00235";"2015-09-21";19677;0.12
"492472718";"00236";"2015-09-21";19678;0.12
"8502682733";"00236";"2015-09-21";19679;0.12
"5648641702";"00237";"2015-09-21";19680;0.1
"8719655770";"00236";"2015-09-21";19681;0.12
"5576228758";"00237";"2015-09-21";19682;0.1
"94387575700";"00237";"2015-09-21";19683;0.1
"5576228758";"00236";"2015-09-21";19684;0.1
"8502682733";"00235";"2015-09-21";19685;0.12
"5840119709";"00235";"2015-09-21";19686;0.1
"8502682733";"00237";"2015-09-21";19687;0.1
"7771579779";"00237";"2015-09-21";19688;0.1
"5576228758";"00236";"2015-09-21";19689;0.12
"94387575700";"00237";"2015-09-21";19690;0.1
"2600586709";"00235";"2015-09-21";19691;0.12
"2600586709";"00235";"2015-09-21";19692;0.12
"5648641702";"00237";"2015-09-21";19693;0.1
"94387575700";"00235";"2015-09-21";19694;0.12
"8502682733";"00237";"2015-09-21";19695;0.1
"94387575700";"00236";"2015-09-21";19696;0.1
"5648641702";"00235";"2015-09-21";19697;0.1
"19290992743";"00235";"2015-09-21";19698;0.12
"3623344710";"00235";"2015-09-21";19699;0.1
"3623344710";"00236";"2015-09-21";19700;0.12
"1471156710";"00236";"2015-09-21";19701;0.12
"2600586709";"00236";"2015-09-21";19702;0.1
"94387575700";"00236";"2015-09-21";19703;0.1
"1471156710";"00237";"2015-09-21";19704;0.12
"8502682733";"00236";"2015-09-21";19705;0.1
"94387575700";"00235";"2015-09-21";19706;0.1
"94387575700";"00235";"2015-09-21";19707;0.1
"9283760794";"00235";"2015-09-21";19708;0.12
"5648641702";"00236";"2015-09-21";19709;0.12
"5576228758";"00237";"2015-09-21";19710;0.12
"19290992743";"00236";"2015-09-21";19711;0.1
"50534475787";"00237";"2015-09-21";19712;0.12
"2600586709";"00237";"2015-09-22";19713;0.12
"8719655770";"00236";"2015-09-22";19714;0.12
"5840119709";"00236";"2015-09-22";19715;0.1
"5576228758";"00236";"2015-09-22";19716;0.1
"2600586709";"00236";"2015-09-22";19717;0.12
"8719655770";"00236";"2015-09-22";19718;0.1
"3623344710";"00237";"2015-09-22";19719;0.12
"94387575700";"00236";"2015-09-22";19720;0.1
"5576228758";"00235";"2015-09-22";19721;0.1
"5840119709";"00235";"2015-09-22";19722;0.12
"19290992743";"00237";"2015-09-22";19723;0.12
"1471156710";"00235";"2015-09-22";19724;0.12
"2600586709";"00237";"2015-09-22";19725;0.1
"1471156710";"00235";"2015-09-22";19726;0.1
"7771579779";"00237";"2015-09-22";19727;0.1
"5648641702";"00235";"2015-09-22";19728;0.12
"5648641702";"00237";"2015-09-22";19729;0.1
"8502682733";"00237";"2015-09-22";19730;0.1
"8502682733";"00235";"2015-09-22";19731;0.1
"2600586709";"00237";"2015-09-22";19732;0.12
"5840119709";"00235";"2015-09-22";19733;0.1
"7771579779";"00236";"2015-09-22";19734;0.1
"492472718";"00236";"2015-09-22";19735;0.12
"50534475787";"00236";"2015-09-22";19736;0.12
"5648641702";"00237";"2015-09-22";19737;0.12
"8502682733";"00237";"2015-09-22";19738;0.12
"1471156710";"00236";"2015-09-22";19739;0.12
"492472718";"00237";"2015-09-22";19740;0.1
"5648641702";"00235";"2015-09-22";19741;0.1
"8502682733";"00235";"2015-09-22";19742;0.1
"19290992743";"00235";"2015-09-22";19743;0.1
"5576228758";"00235";"2015-09-22";19744;0.1
"5648641702";"00236";"2015-09-22";19745;0.12
"5840119709";"00236";"2015-09-22";19746;0.1
"7771579779";"00235";"2015-09-22";19747;0.12
"7771579779";"00235";"2015-09-22";19748;0.12
"492472718";"00235";"2015-09-22";19749;0.12
"50534475787";"00237";"2015-09-22";19750;0.1
"2600586709";"00237";"2015-09-22";19751;0.12
"492472718";"00237";"2015-09-22";19752;0.12
"3623344710";"00237";"2015-09-22";19753;0.12
"5576228758";"00235";"2015-09-22";19754;0.12
"50534475787";"00235";"2015-09-22";19755;0.1
"19290992743";"00235";"2015-09-22";19756;0.12
"94387575700";"00235";"2015-09-22";19757;0.1
"9283760794";"00236";"2015-09-22";19758;0.12
"5648641702";"00235";"2015-09-22";19759;0.12
"1471156710";"00237";"2015-09-22";19760;0.1
"9283760794";"00236";"2015-09-22";19761;0.12
"50534475787";"00235";"2015-09-22";19762;0.12
"50534475787";"00236";"2015-09-22";19763;0.12
"3623344710";"00237";"2015-09-22";19764;0.1
"19290992743";"00237";"2015-09-22";19765;0.1
"3623344710";"00236";"2015-09-22";19766;0.12
"2600586709";"00236";"2015-09-22";19767;0.1
"5648641702";"00236";"2015-09-22";19768;0.1
"94387575700";"00236";"2015-09-22";19769;0.1
"7771579779";"00236";"2015-09-22";19770;0.12
"8719655770";"00237";"2015-09-22";19771;0.12
"9283760794";"00236";"2015-09-22";19772;0.1
"1471156710";"00237";"2015-09-22";19773;0.1
"94387575700";"00235";"2015-09-22";19774;0.12
"7771579779";"00237";"2015-09-22";19775;0.12
"2600586709";"00236";"2015-09-22";19776;0.1
"5576228758";"00235";"2015-09-22";19777;0.1
"7771579779";"00237";"2015-09-22";19778;0.12
"3623344710";"00236";"2015-09-22";19779;0.1
"8502682733";"00235";"2015-09-22";19780;0.12
"19290992743";"00236";"2015-09-22";19781;0.1
"5576228758";"00237";"2015-09-22";19782;0.1
"5648641702";"00237";"2015-09-22";19783;0.12
"7771579779";"00236";"2015-09-23";19784;0.12
"9283760794";"00235";"2015-09-23";19785;0.12
"5840119709";"00236";"2015-09-23";19786;0.12
"50534475787";"00235";"2015-09-23";19787;0.1
"5576228758";"00237";"2015-09-23";19788;0.1
"19290992743";"00235";"2015-09-23";19789;0.12
"8719655770";"00236";"2015-09-23";19790;0.12
"5576228758";"00237";"2015-09-23";19791;0.12
"1471156710";"00237";"2015-09-23";19792;0.1
"3623344710";"00236";"2015-09-23";19793;0.1
"50534475787";"00236";"2015-09-23";19794;0.12
"50534475787";"00237";"2015-09-23";19795;0.12
"3623344710";"00236";"2015-09-23";19796;0.1
"1471156710";"00237";"2015-09-23";19797;0.12
"3623344710";"00235";"2015-09-23";19798;0.12
"492472718";"00237";"2015-09-23";19799;0.1
"5648641702";"00235";"2015-09-23";19800;0.12
"5840119709";"00235";"2015-09-23";19801;0.12
"50534475787";"00235";"2015-09-23";19802;0.12
"5840119709";"00237";"2015-09-23";19803;0.12
"1471156710";"00236";"2015-09-23";19804;0.12
"5648641702";"00237";"2015-09-23";19805;0.1
"5840119709";"00235";"2015-09-23";19806;0.1
"492472718";"00237";"2015-09-23";19807;0.12
"2600586709";"00235";"2015-09-23";19808;0.12
"492472718";"00237";"2015-09-23";19809;0.12
"9283760794";"00235";"2015-09-23";19810;0.1
"1471156710";"00235";"2015-09-23";19811;0.1
"19290992743";"00235";"2015-09-23";19812;0.12
"8719655770";"00237";"2015-09-23";19813;0.12
"1471156710";"00235";"2015-09-23";19814;0.1
"19290992743";"00236";"2015-09-23";19815;0.12
"492472718";"00237";"2015-09-23";19816;0.12
"19290992743";"00236";"2015-09-23";19817;0.12
"5648641702";"00235";"2015-09-23";19818;0.1
"19290992743";"00237";"2015-09-23";19819;0.12
"9283760794";"00235";"2015-09-23";19820;0.12
"9283760794";"00236";"2015-09-23";19821;0.1
"5840119709";"00235";"2015-09-23";19822;0.12
"8502682733";"00236";"2015-09-23";19823;0.12
"2600586709";"00237";"2015-09-23";19824;0.1
"8719655770";"00236";"2015-09-23";19825;0.12
"7771579779";"00237";"2015-09-23";19826;0.12
"5576228758";"00236";"2015-09-23";19827;0.1
"8719655770";"00235";"2015-09-23";19828;0.1
"7771579779";"00236";"2015-09-23";19829;0.12
"94387575700";"00237";"2015-09-23";19830;0.1
"5576228758";"00235";"2015-09-23";19831;0.1
"8719655770";"00235";"2015-09-23";19832;0.12
"2600586709";"00237";"2015-09-23";19833;0.12
"9283760794";"00236";"2015-09-23";19834;0.12
"5840119709";"00237";"2015-09-23";19835;0.12
"5576228758";"00236";"2015-09-23";19836;0.12
"50534475787";"00237";"2015-09-23";19837;0.1
"492472718";"00235";"2015-09-23";19838;0.1
"1471156710";"00237";"2015-09-23";19839;0.12
"9283760794";"00236";"2015-09-23";19840;0.1
"5576228758";"00236";"2015-09-23";19841;0.1
"5576228758";"00235";"2015-09-23";19842;0.1
"5648641702";"00237";"2015-09-23";19843;0.12
"19290992743";"00237";"2015-09-23";19844;0.12
"7771579779";"00236";"2015-09-23";19845;0.1
"492472718";"00236";"2015-09-23";19846;0.1
"7771579779";"00236";"2015-09-23";19847;0.1
"5648641702";"00236";"2015-09-23";19848;0.12
"5648641702";"00235";"2015-09-23";19849;0.1
"9283760794";"00235";"2015-09-23";19850;0.12
"8719655770";"00237";"2015-09-23";19851;0.12
"1471156710";"00237";"2015-09-23";19852;0.12
"2600586709";"00236";"2015-09-23";19853;0.1
"5648641702";"00237";"2015-09-23";19854;0.12
"8719655770";"00237";"2015-09-23";19855;0.1
"5576228758";"00236";"2015-09-23";19856;0.1
"5840119709";"00237";"2015-09-23";19857;0.1
"492472718";"00235";"2015-09-23";19858;0.1
"2600586709";"00235";"2015-09-23";19859;0.1
"8719655770";"00236";"2015-09-23";19860;0.12
"7771579779";"00236";"2015-09-24";19861;0.12
"8502682733";"00237";"2015-09-24";19862;0.1
"3623344710";"00237";"2015-09-24";19863;0.1
"5576228758";"00235";"2015-09-24";19864;0.12
"7771579779";"00237";"2015-09-24";19865;0.12
"3623344710";"00235";"2015-09-24";19866;0.12
"492472718";"00237";"2015-09-24";19867;0.12
"5840119709";"00235";"2015-09-24";19868;0.1
"3623344710";"00237";"2015-09-24";19869;0.12
"50534475787";"00235";"2015-09-24";19870;0.1
"9283760794";"00237";"2015-09-24";19871;0.12
"19290992743";"00236";"2015-09-24";19872;0.12
"50534475787";"00235";"2015-09-24";19873;0.1
"5576228758";"00236";"2015-09-24";19874;0.12
"8502682733";"00235";"2015-09-24";19875;0.1
"94387575700";"00236";"2015-09-24";19876;0.1
"5648641702";"00237";"2015-09-24";19877;0.1
"5576228758";"00237";"2015-09-24";19878;0.1
"8502682733";"00236";"2015-09-24";19879;0.12
"50534475787";"00237";"2015-09-24";19880;0.12
"50534475787";"00236";"2015-09-24";19881;0.12
"50534475787";"00237";"2015-09-24";19882;0.1
"9283760794";"00237";"2015-09-24";19883;0.1
"8719655770";"00237";"2015-09-24";19884;0.12
"5576228758";"00235";"2015-09-24";19885;0.12
"5840119709";"00235";"2015-09-24";19886;0.12
"5840119709";"00235";"2015-09-24";19887;0.12
"1471156710";"00236";"2015-09-24";19888;0.12
"1471156710";"00235";"2015-09-24";19889;0.1
"492472718";"00237";"2015-09-24";19890;0.12
"8502682733";"00236";"2015-09-24";19891;0.1
"7771579779";"00235";"2015-09-24";19892;0.12
"1471156710";"00237";"2015-09-24";19893;0.12
"50534475787";"00237";"2015-09-24";19894;0.1
"7771579779";"00235";"2015-09-24";19895;0.12
"5648641702";"00235";"2015-09-24";19896;0.1
"5648641702";"00236";"2015-09-24";19897;0.12
"19290992743";"00236";"2015-09-24";19898;0.12
"1471156710";"00235";"2015-09-24";19899;0.1
"8502682733";"00236";"2015-09-24";19900;0.12
"3623344710";"00235";"2015-09-24";19901;0.12
"5840119709";"00237";"2015-09-24";19902;0.1
"5840119709";"00236";"2015-09-24";19903;0.12
"2600586709";"00237";"2015-09-24";19904;0.12
"5840119709";"00237";"2015-09-24";19905;0.12
"2600586709";"00237";"2015-09-24";19906;0.1
"1471156710";"00235";"2015-09-24";19907;0.1
"9283760794";"00237";"2015-09-24";19908;0.12
"5648641702";"00237";"2015-09-24";19909;0.12
"8502682733";"00235";"2015-09-24";19910;0.1
"1471156710";"00236";"2015-09-24";19911;0.1
"50534475787";"00237";"2015-09-24";19912;0.1
"1471156710";"00237";"2015-09-24";19913;0.1
"7771579779";"00236";"2015-09-24";19914;0.12
"8719655770";"00235";"2015-09-24";19915;0.12
"5576228758";"00237";"2015-09-24";19916;0.12
"50534475787";"00237";"2015-09-24";19917;0.1
"5648641702";"00235";"2015-09-24";19918;0.1
"19290992743";"00237";"2015-09-24";19919;0.1
"8719655770";"00235";"2015-09-24";19920;0.1
"5576228758";"00237";"2015-09-24";19921;0.1
"50534475787";"00235";"2015-09-24";19922;0.12
"50534475787";"00237";"2015-09-24";19923;0.1
"5840119709";"00235";"2015-09-24";19924;0.12
"7771579779";"00236";"2015-09-24";19925;0.1
"3623344710";"00237";"2015-09-24";19926;0.12
"19290992743";"00235";"2015-09-24";19927;0.1
"5648641702";"00237";"2015-09-24";19928;0.1
"8502682733";"00237";"2015-09-24";19929;0.12
"5840119709";"00237";"2015-09-24";19930;0.1
"1471156710";"00235";"2015-09-24";19931;0.12
"1471156710";"00236";"2015-09-24";19932;0.12
"5840119709";"00236";"2015-09-24";19933;0.1
"2600586709";"00236";"2015-09-25";19934;0.1
"50534475787";"00236";"2015-09-25";19935;0.1
"2600586709";"00236";"2015-09-25";19936;0.1
"9283760794";"00235";"2015-09-25";19937;0.12
"8719655770";"00235";"2015-09-25";19938;0.12
"50534475787";"00235";"2015-09-25";19939;0.1
"2600586709";"00235";"2015-09-25";19940;0.1
"8502682733";"00235";"2015-09-25";19941;0.1
"2600586709";"00236";"2015-09-25";19942;0.1
"492472718";"00236";"2015-09-25";19943;0.1
"1471156710";"00235";"2015-09-25";19944;0.12
"1471156710";"00235";"2015-09-25";19945;0.1
